date,symbol,sector,sector_Technology,sector_Healthcare,sector_Financials
2022-05-13,NET,Technology,1.0,0.0,0.0
2022-05-16,NET,Technology,1.0,0.0,0.0
2022-05-17,NET,Technology,1.0,0.0,0.0
2022-05-18,NET,Technology,1.0,0.0,0.0
2022-05-19,NET,Technology,1.0,0.0,0.0
2022-05-20,NET,Technology,1.0,0.0,0.0
2022-05-23,NET,Technology,1.0,0.0,0.0
2022-05-24,NET,Technology,1.0,0.0,0.0
2022-05-25,NET,Technology,1.0,0.0,0.0
2022-05-26,NET,Technology,1.0,0.0,0.0
2022-05-27,NET,Technology,1.0,0.0,0.0
2022-05-30,NET,Technology,1.0,0.0,0.0
2022-05-31,NET,Technology,1.0,0.0,0.0
2022-06-01,NET,Technology,1.0,0.0,0.0
2022-06-02,NET,Technology,1.0,0.0,0.0
2022-06-03,NET,Technology,1.0,0.0,0.0
2022-06-06,NET,Technology,1.0,0.0,0.0
2022-06-07,NET,Technology,1.0,0.0,0.0
2022-06-08,NET,Technology,1.0,0.0,0.0
2022-06-09,NET,Technology,1.0,0.0,0.0
2022-06-10,NET,Technology,1.0,0.0,0.0
2022-06-13,NET,Technology,1.0,0.0,0.0
2022-06-14,NET,Technology,1.0,0.0,0.0
2022-06-15,NET,Technology,1.0,0.0,0.0
2022-06-16,NET,Technology,1.0,0.0,0.0
2022-06-17,NET,Technology,1.0,0.0,0.0
2022-06-20,NET,Technology,1.0,0.0,0.0
2022-06-21,NET,Technology,1.0,0.0,0.0
2022-06-22,NET,Technology,1.0,0.0,0.0
2022-06-23,NET,Technology,1.0,0.0,0.0
2022-06-24,NET,Technology,1.0,0.0,0.0
2022-06-27,NET,Technology,1.0,0.0,0.0
2022-06-28,NET,Technology,1.0,0.0,0.0
2022-06-29,NET,Technology,1.0,0.0,0.0
2022-06-30,NET,Technology,1.0,0.0,0.0
2022-07-01,NET,Technology,1.0,0.0,0.0
2022-07-04,NET,Technology,1.0,0.0,0.0
2022-07-05,NET,Technology,1.0,0.0,0.0
2022-07-06,NET,Technology,1.0,0.0,0.0
2022-07-07,NET,Technology,1.0,0.0,0.0
2022-07-08,NET,Technology,1.0,0.0,0.0
2022-07-11,NET,Technology,1.0,0.0,0.0
2022-07-12,NET,Technology,1.0,0.0,0.0
2022-07-13,NET,Technology,1.0,0.0,0.0
2022-07-14,NET,Technology,1.0,0.0,0.0
2022-07-15,NET,Technology,1.0,0.0,0.0
2022-07-18,NET,Technology,1.0,0.0,0.0
2022-07-19,NET,Technology,1.0,0.0,0.0
2022-07-20,NET,Technology,1.0,0.0,0.0
2022-07-21,NET,Technology,1.0,0.0,0.0
2022-07-22,NET,Technology,1.0,0.0,0.0
2022-07-25,NET,Technology,1.0,0.0,0.0
2022-07-26,NET,Technology,1.0,0.0,0.0
2022-07-27,NET,Technology,1.0,0.0,0.0
2022-07-28,NET,Technology,1.0,0.0,0.0
2022-07-29,NET,Technology,1.0,0.0,0.0
2022-08-01,NET,Technology,1.0,0.0,0.0
2022-08-02,NET,Technology,1.0,0.0,0.0
2022-08-03,NET,Technology,1.0,0.0,0.0
2022-08-04,NET,Technology,1.0,0.0,0.0
2022-08-05,NET,Technology,1.0,0.0,0.0
2022-08-08,NET,Technology,1.0,0.0,0.0
2022-08-09,NET,Technology,1.0,0.0,0.0
2022-08-10,NET,Technology,1.0,0.0,0.0
2022-08-11,NET,Technology,1.0,0.0,0.0
2022-08-12,NET,Technology,1.0,0.0,0.0
2022-08-15,NET,Technology,1.0,0.0,0.0
2022-08-16,NET,Technology,1.0,0.0,0.0
2022-08-17,NET,Technology,1.0,0.0,0.0
2022-08-18,NET,Technology,1.0,0.0,0.0
2022-08-19,NET,Technology,1.0,0.0,0.0
2022-08-22,NET,Technology,1.0,0.0,0.0
2022-08-23,NET,Technology,1.0,0.0,0.0
2022-08-24,NET,Technology,1.0,0.0,0.0
2022-08-25,NET,Technology,1.0,0.0,0.0
2022-08-26,NET,Technology,1.0,0.0,0.0
2022-08-29,NET,Technology,1.0,0.0,0.0
2022-08-30,NET,Technology,1.0,0.0,0.0
2022-08-31,NET,Technology,1.0,0.0,0.0
2022-09-01,NET,Technology,1.0,0.0,0.0
2022-09-02,NET,Technology,1.0,0.0,0.0
2022-09-05,NET,Technology,1.0,0.0,0.0
2022-09-06,NET,Technology,1.0,0.0,0.0
2022-09-07,NET,Technology,1.0,0.0,0.0
2022-09-08,NET,Technology,1.0,0.0,0.0
2022-09-09,NET,Technology,1.0,0.0,0.0
2022-09-12,NET,Technology,1.0,0.0,0.0
2022-09-13,NET,Technology,1.0,0.0,0.0
2022-09-14,NET,Technology,1.0,0.0,0.0
2022-09-15,NET,Technology,1.0,0.0,0.0
2022-09-16,NET,Technology,1.0,0.0,0.0
2022-09-19,NET,Technology,1.0,0.0,0.0
2022-09-20,NET,Technology,1.0,0.0,0.0
2022-09-21,NET,Technology,1.0,0.0,0.0
2022-09-22,NET,Technology,1.0,0.0,0.0
2022-09-23,NET,Technology,1.0,0.0,0.0
2022-09-26,NET,Technology,1.0,0.0,0.0
2022-09-27,NET,Technology,1.0,0.0,0.0
2022-09-28,NET,Technology,1.0,0.0,0.0
2022-09-29,NET,Technology,1.0,0.0,0.0
2022-09-30,NET,Technology,1.0,0.0,0.0
2022-10-03,NET,Technology,1.0,0.0,0.0
2022-10-04,NET,Technology,1.0,0.0,0.0
2022-10-05,NET,Technology,1.0,0.0,0.0
2022-10-06,NET,Technology,1.0,0.0,0.0
2022-10-07,NET,Technology,1.0,0.0,0.0
2022-10-10,NET,Technology,1.0,0.0,0.0
2022-10-11,NET,Technology,1.0,0.0,0.0
2022-10-12,NET,Technology,1.0,0.0,0.0
2022-10-13,NET,Technology,1.0,0.0,0.0
2022-10-14,NET,Technology,1.0,0.0,0.0
2022-10-17,NET,Technology,1.0,0.0,0.0
2022-10-18,NET,Technology,1.0,0.0,0.0
2022-10-19,NET,Technology,1.0,0.0,0.0
2022-10-20,NET,Technology,1.0,0.0,0.0
2022-10-21,NET,Technology,1.0,0.0,0.0
2022-10-24,NET,Technology,1.0,0.0,0.0
2022-10-25,NET,Technology,1.0,0.0,0.0
2022-10-26,NET,Technology,1.0,0.0,0.0
2022-10-27,NET,Technology,1.0,0.0,0.0
2022-10-28,NET,Technology,1.0,0.0,0.0
2022-10-31,NET,Technology,1.0,0.0,0.0
2022-11-01,NET,Technology,1.0,0.0,0.0
2022-11-02,NET,Technology,1.0,0.0,0.0
2022-11-03,NET,Technology,1.0,0.0,0.0
2022-11-04,NET,Technology,1.0,0.0,0.0
2022-11-07,NET,Technology,1.0,0.0,0.0
2022-11-08,NET,Technology,1.0,0.0,0.0
2022-11-09,NET,Technology,1.0,0.0,0.0
2022-11-10,NET,Technology,1.0,0.0,0.0
2022-11-11,NET,Technology,1.0,0.0,0.0
2022-11-14,NET,Technology,1.0,0.0,0.0
2022-11-15,NET,Technology,1.0,0.0,0.0
2022-11-16,NET,Technology,1.0,0.0,0.0
2022-11-17,NET,Technology,1.0,0.0,0.0
2022-11-18,NET,Technology,1.0,0.0,0.0
2022-11-21,NET,Technology,1.0,0.0,0.0
2022-11-22,NET,Technology,1.0,0.0,0.0
2022-11-23,NET,Technology,1.0,0.0,0.0
2022-11-24,NET,Technology,1.0,0.0,0.0
2022-11-25,NET,Technology,1.0,0.0,0.0
2022-11-28,NET,Technology,1.0,0.0,0.0
2022-11-29,NET,Technology,1.0,0.0,0.0
2022-11-30,NET,Technology,1.0,0.0,0.0
2022-12-01,NET,Technology,1.0,0.0,0.0
2022-12-02,NET,Technology,1.0,0.0,0.0
2022-12-05,NET,Technology,1.0,0.0,0.0
2022-12-06,NET,Technology,1.0,0.0,0.0
2022-12-07,NET,Technology,1.0,0.0,0.0
2022-12-08,NET,Technology,1.0,0.0,0.0
2022-12-09,NET,Technology,1.0,0.0,0.0
2022-12-12,NET,Technology,1.0,0.0,0.0
2022-12-13,NET,Technology,1.0,0.0,0.0
2022-12-14,NET,Technology,1.0,0.0,0.0
2022-12-15,NET,Technology,1.0,0.0,0.0
2022-12-16,NET,Technology,1.0,0.0,0.0
2022-12-19,NET,Technology,1.0,0.0,0.0
2022-12-20,NET,Technology,1.0,0.0,0.0
2022-12-21,NET,Technology,1.0,0.0,0.0
2022-12-22,NET,Technology,1.0,0.0,0.0
2022-12-23,NET,Technology,1.0,0.0,0.0
2022-12-26,NET,Technology,1.0,0.0,0.0
2022-12-27,NET,Technology,1.0,0.0,0.0
2022-12-28,NET,Technology,1.0,0.0,0.0
2022-12-29,NET,Technology,1.0,0.0,0.0
2022-12-30,NET,Technology,1.0,0.0,0.0
2023-01-02,NET,Technology,1.0,0.0,0.0
2023-01-03,NET,Technology,1.0,0.0,0.0
2023-01-04,NET,Technology,1.0,0.0,0.0
2023-01-05,NET,Technology,1.0,0.0,0.0
2023-01-06,NET,Technology,1.0,0.0,0.0
2023-01-09,NET,Technology,1.0,0.0,0.0
2023-01-10,NET,Technology,1.0,0.0,0.0
2023-01-11,NET,Technology,1.0,0.0,0.0
2023-01-12,NET,Technology,1.0,0.0,0.0
2023-01-13,NET,Technology,1.0,0.0,0.0
2023-01-16,NET,Technology,1.0,0.0,0.0
2023-01-17,NET,Technology,1.0,0.0,0.0
2023-01-18,NET,Technology,1.0,0.0,0.0
2023-01-19,NET,Technology,1.0,0.0,0.0
2023-01-20,NET,Technology,1.0,0.0,0.0
2023-01-23,NET,Technology,1.0,0.0,0.0
2023-01-24,NET,Technology,1.0,0.0,0.0
2023-01-25,NET,Technology,1.0,0.0,0.0
2023-01-26,NET,Technology,1.0,0.0,0.0
2023-01-27,NET,Technology,1.0,0.0,0.0
2023-01-30,NET,Technology,1.0,0.0,0.0
2023-01-31,NET,Technology,1.0,0.0,0.0
2023-02-01,NET,Technology,1.0,0.0,0.0
2023-02-02,NET,Technology,1.0,0.0,0.0
2023-02-03,NET,Technology,1.0,0.0,0.0
2023-02-06,NET,Technology,1.0,0.0,0.0
2023-02-07,NET,Technology,1.0,0.0,0.0
2023-02-08,NET,Technology,1.0,0.0,0.0
2023-02-09,NET,Technology,1.0,0.0,0.0
2023-02-10,NET,Technology,1.0,0.0,0.0
2023-02-13,NET,Technology,1.0,0.0,0.0
2023-02-14,NET,Technology,1.0,0.0,0.0
2023-02-15,NET,Technology,1.0,0.0,0.0
2023-02-16,NET,Technology,1.0,0.0,0.0
2023-02-17,NET,Technology,1.0,0.0,0.0
2023-02-20,NET,Technology,1.0,0.0,0.0
2023-02-21,NET,Technology,1.0,0.0,0.0
2023-02-22,NET,Technology,1.0,0.0,0.0
2023-02-23,NET,Technology,1.0,0.0,0.0
2023-02-24,NET,Technology,1.0,0.0,0.0
2023-02-27,NET,Technology,1.0,0.0,0.0
2023-02-28,NET,Technology,1.0,0.0,0.0
2023-03-01,NET,Technology,1.0,0.0,0.0
2023-03-02,NET,Technology,1.0,0.0,0.0
2023-03-03,NET,Technology,1.0,0.0,0.0
2023-03-06,NET,Technology,1.0,0.0,0.0
2023-03-07,NET,Technology,1.0,0.0,0.0
2023-03-08,NET,Technology,1.0,0.0,0.0
2023-03-09,NET,Technology,1.0,0.0,0.0
2023-03-10,NET,Technology,1.0,0.0,0.0
2023-03-13,NET,Technology,1.0,0.0,0.0
2023-03-14,NET,Technology,1.0,0.0,0.0
2023-03-15,NET,Technology,1.0,0.0,0.0
2023-03-16,NET,Technology,1.0,0.0,0.0
2023-03-17,NET,Technology,1.0,0.0,0.0
2023-03-20,NET,Technology,1.0,0.0,0.0
2023-03-21,NET,Technology,1.0,0.0,0.0
2023-03-22,NET,Technology,1.0,0.0,0.0
2023-03-23,NET,Technology,1.0,0.0,0.0
2023-03-24,NET,Technology,1.0,0.0,0.0
2023-03-27,NET,Technology,1.0,0.0,0.0
2023-03-28,NET,Technology,1.0,0.0,0.0
2023-03-29,NET,Technology,1.0,0.0,0.0
2023-03-30,NET,Technology,1.0,0.0,0.0
2023-03-31,NET,Technology,1.0,0.0,0.0
2023-04-03,NET,Technology,1.0,0.0,0.0
2023-04-04,NET,Technology,1.0,0.0,0.0
2023-04-05,NET,Technology,1.0,0.0,0.0
2023-04-06,NET,Technology,1.0,0.0,0.0
2023-04-07,NET,Technology,1.0,0.0,0.0
2023-04-10,NET,Technology,1.0,0.0,0.0
2023-04-11,NET,Technology,1.0,0.0,0.0
2023-04-12,NET,Technology,1.0,0.0,0.0
2023-04-13,NET,Technology,1.0,0.0,0.0
2023-04-14,NET,Technology,1.0,0.0,0.0
2023-04-17,NET,Technology,1.0,0.0,0.0
2023-04-18,NET,Technology,1.0,0.0,0.0
2023-04-19,NET,Technology,1.0,0.0,0.0
2023-04-20,NET,Technology,1.0,0.0,0.0
2023-04-21,NET,Technology,1.0,0.0,0.0
2023-04-24,NET,Technology,1.0,0.0,0.0
2023-04-25,NET,Technology,1.0,0.0,0.0
2023-04-26,NET,Technology,1.0,0.0,0.0
2023-04-27,NET,Technology,1.0,0.0,0.0
2023-04-28,NET,Technology,1.0,0.0,0.0
2023-05-01,NET,Technology,1.0,0.0,0.0
2023-05-02,NET,Technology,1.0,0.0,0.0
2023-05-03,NET,Technology,1.0,0.0,0.0
2023-05-04,NET,Technology,1.0,0.0,0.0
2023-05-05,NET,Technology,1.0,0.0,0.0
2023-05-08,NET,Technology,1.0,0.0,0.0
2023-05-09,NET,Technology,1.0,0.0,0.0
2023-05-10,NET,Technology,1.0,0.0,0.0
2023-05-11,NET,Technology,1.0,0.0,0.0
2023-05-12,NET,Technology,1.0,0.0,0.0
2023-05-15,NET,Technology,1.0,0.0,0.0
2023-05-16,NET,Technology,1.0,0.0,0.0
2023-05-17,NET,Technology,1.0,0.0,0.0
2023-05-18,NET,Technology,1.0,0.0,0.0
2023-05-19,NET,Technology,1.0,0.0,0.0
2023-05-22,NET,Technology,1.0,0.0,0.0
2023-05-23,NET,Technology,1.0,0.0,0.0
2023-05-24,NET,Technology,1.0,0.0,0.0
2023-05-25,NET,Technology,1.0,0.0,0.0
2023-05-26,NET,Technology,1.0,0.0,0.0
2023-05-29,NET,Technology,1.0,0.0,0.0
2023-05-30,NET,Technology,1.0,0.0,0.0
2023-05-31,NET,Technology,1.0,0.0,0.0
2023-06-01,NET,Technology,1.0,0.0,0.0
2023-06-02,NET,Technology,1.0,0.0,0.0
2023-06-05,NET,Technology,1.0,0.0,0.0
2023-06-06,NET,Technology,1.0,0.0,0.0
2023-06-07,NET,Technology,1.0,0.0,0.0
2023-06-08,NET,Technology,1.0,0.0,0.0
2023-06-09,NET,Technology,1.0,0.0,0.0
2023-06-12,NET,Technology,1.0,0.0,0.0
2023-06-13,NET,Technology,1.0,0.0,0.0
2023-06-14,NET,Technology,1.0,0.0,0.0
2023-06-15,NET,Technology,1.0,0.0,0.0
2023-06-16,NET,Technology,1.0,0.0,0.0
2023-06-19,NET,Technology,1.0,0.0,0.0
2023-06-20,NET,Technology,1.0,0.0,0.0
2023-06-21,NET,Technology,1.0,0.0,0.0
2023-06-22,NET,Technology,1.0,0.0,0.0
2023-06-23,NET,Technology,1.0,0.0,0.0
2023-06-26,NET,Technology,1.0,0.0,0.0
2023-06-27,NET,Technology,1.0,0.0,0.0
2023-06-28,NET,Technology,1.0,0.0,0.0
2023-06-29,NET,Technology,1.0,0.0,0.0
2023-06-30,NET,Technology,1.0,0.0,0.0
2023-07-03,NET,Technology,1.0,0.0,0.0
2023-07-04,NET,Technology,1.0,0.0,0.0
2023-07-05,NET,Technology,1.0,0.0,0.0
2023-07-06,NET,Technology,1.0,0.0,0.0
2023-07-07,NET,Technology,1.0,0.0,0.0
2023-07-10,NET,Technology,1.0,0.0,0.0
2023-07-11,NET,Technology,1.0,0.0,0.0
2023-07-12,NET,Technology,1.0,0.0,0.0
2023-07-13,NET,Technology,1.0,0.0,0.0
2023-07-14,NET,Technology,1.0,0.0,0.0
2023-07-17,NET,Technology,1.0,0.0,0.0
2023-07-18,NET,Technology,1.0,0.0,0.0
2023-07-19,NET,Technology,1.0,0.0,0.0
2023-07-20,NET,Technology,1.0,0.0,0.0
2023-07-21,NET,Technology,1.0,0.0,0.0
2023-07-24,NET,Technology,1.0,0.0,0.0
2023-07-25,NET,Technology,1.0,0.0,0.0
2023-07-26,NET,Technology,1.0,0.0,0.0
2023-07-27,NET,Technology,1.0,0.0,0.0
2023-07-28,NET,Technology,1.0,0.0,0.0
2023-07-31,NET,Technology,1.0,0.0,0.0
2023-08-01,NET,Technology,1.0,0.0,0.0
2023-08-02,NET,Technology,1.0,0.0,0.0
2023-08-03,NET,Technology,1.0,0.0,0.0
2023-08-04,NET,Technology,1.0,0.0,0.0
2023-08-07,NET,Technology,1.0,0.0,0.0
2023-08-08,NET,Technology,1.0,0.0,0.0
2023-08-09,NET,Technology,1.0,0.0,0.0
2023-08-10,NET,Technology,1.0,0.0,0.0
2023-08-11,NET,Technology,1.0,0.0,0.0
2023-08-14,NET,Technology,1.0,0.0,0.0
2023-08-15,NET,Technology,1.0,0.0,0.0
2023-08-16,NET,Technology,1.0,0.0,0.0
2023-08-17,NET,Technology,1.0,0.0,0.0
2023-08-18,NET,Technology,1.0,0.0,0.0
2023-08-21,NET,Technology,1.0,0.0,0.0
2023-08-22,NET,Technology,1.0,0.0,0.0
2023-08-23,NET,Technology,1.0,0.0,0.0
2023-08-24,NET,Technology,1.0,0.0,0.0
2023-08-25,NET,Technology,1.0,0.0,0.0
2023-08-28,NET,Technology,1.0,0.0,0.0
2023-08-29,NET,Technology,1.0,0.0,0.0
2023-08-30,NET,Technology,1.0,0.0,0.0
2023-08-31,NET,Technology,1.0,0.0,0.0
2023-09-01,NET,Technology,1.0,0.0,0.0
2023-09-04,NET,Technology,1.0,0.0,0.0
2023-09-05,NET,Technology,1.0,0.0,0.0
2023-09-06,NET,Technology,1.0,0.0,0.0
2023-09-07,NET,Technology,1.0,0.0,0.0
2023-09-08,NET,Technology,1.0,0.0,0.0
2023-09-11,NET,Technology,1.0,0.0,0.0
2023-09-12,NET,Technology,1.0,0.0,0.0
2023-09-13,NET,Technology,1.0,0.0,0.0
2023-09-14,NET,Technology,1.0,0.0,0.0
2023-09-15,NET,Technology,1.0,0.0,0.0
2023-09-18,NET,Technology,1.0,0.0,0.0
2023-09-19,NET,Technology,1.0,0.0,0.0
2023-09-20,NET,Technology,1.0,0.0,0.0
2023-09-21,NET,Technology,1.0,0.0,0.0
2023-09-22,NET,Technology,1.0,0.0,0.0
2023-09-25,NET,Technology,1.0,0.0,0.0
2023-09-26,NET,Technology,1.0,0.0,0.0
2023-09-27,NET,Technology,1.0,0.0,0.0
2023-09-28,NET,Technology,1.0,0.0,0.0
2023-09-29,NET,Technology,1.0,0.0,0.0
2023-10-02,NET,Technology,1.0,0.0,0.0
2023-10-03,NET,Technology,1.0,0.0,0.0
2023-10-04,NET,Technology,1.0,0.0,0.0
2023-10-05,NET,Technology,1.0,0.0,0.0
2023-10-06,NET,Technology,1.0,0.0,0.0
2023-10-09,NET,Technology,1.0,0.0,0.0
2023-10-10,NET,Technology,1.0,0.0,0.0
2023-10-11,NET,Technology,1.0,0.0,0.0
2023-10-12,NET,Technology,1.0,0.0,0.0
2023-10-13,NET,Technology,1.0,0.0,0.0
2023-10-16,NET,Technology,1.0,0.0,0.0
2023-10-17,NET,Technology,1.0,0.0,0.0
2023-10-18,NET,Technology,1.0,0.0,0.0
2023-10-19,NET,Technology,1.0,0.0,0.0
2023-10-20,NET,Technology,1.0,0.0,0.0
2023-10-23,NET,Technology,1.0,0.0,0.0
2023-10-24,NET,Technology,1.0,0.0,0.0
2023-10-25,NET,Technology,1.0,0.0,0.0
2023-10-26,NET,Technology,1.0,0.0,0.0
2023-10-27,NET,Technology,1.0,0.0,0.0
2023-10-30,NET,Technology,1.0,0.0,0.0
2023-10-31,NET,Technology,1.0,0.0,0.0
2023-11-01,NET,Technology,1.0,0.0,0.0
2023-11-02,NET,Technology,1.0,0.0,0.0
2023-11-03,NET,Technology,1.0,0.0,0.0
2023-11-06,NET,Technology,1.0,0.0,0.0
2023-11-07,NET,Technology,1.0,0.0,0.0
2023-11-08,NET,Technology,1.0,0.0,0.0
2023-11-09,NET,Technology,1.0,0.0,0.0
2023-11-10,NET,Technology,1.0,0.0,0.0
2023-11-13,NET,Technology,1.0,0.0,0.0
2023-11-14,NET,Technology,1.0,0.0,0.0
2023-11-15,NET,Technology,1.0,0.0,0.0
2023-11-16,NET,Technology,1.0,0.0,0.0
2023-11-17,NET,Technology,1.0,0.0,0.0
2023-11-20,NET,Technology,1.0,0.0,0.0
2023-11-21,NET,Technology,1.0,0.0,0.0
2023-11-22,NET,Technology,1.0,0.0,0.0
2023-11-23,NET,Technology,1.0,0.0,0.0
2023-11-24,NET,Technology,1.0,0.0,0.0
2023-11-27,NET,Technology,1.0,0.0,0.0
2023-11-28,NET,Technology,1.0,0.0,0.0
2023-11-29,NET,Technology,1.0,0.0,0.0
2023-11-30,NET,Technology,1.0,0.0,0.0
2023-12-01,NET,Technology,1.0,0.0,0.0
2022-01-03,DDOG,Technology,1.0,0.0,0.0
2022-01-04,DDOG,Technology,1.0,0.0,0.0
2022-01-05,DDOG,Technology,1.0,0.0,0.0
2022-01-06,DDOG,Technology,1.0,0.0,0.0
2022-01-07,DDOG,Technology,1.0,0.0,0.0
2022-01-10,DDOG,Technology,1.0,0.0,0.0
2022-01-11,DDOG,Technology,1.0,0.0,0.0
2022-01-12,DDOG,Technology,1.0,0.0,0.0
2022-01-13,DDOG,Technology,1.0,0.0,0.0
2022-01-14,DDOG,Technology,1.0,0.0,0.0
2022-01-17,DDOG,Technology,1.0,0.0,0.0
2022-01-18,DDOG,Technology,1.0,0.0,0.0
2022-01-19,DDOG,Technology,1.0,0.0,0.0
2022-01-20,DDOG,Technology,1.0,0.0,0.0
2022-01-21,DDOG,Technology,1.0,0.0,0.0
2022-01-24,DDOG,Technology,1.0,0.0,0.0
2022-01-25,DDOG,Technology,1.0,0.0,0.0
2022-01-26,DDOG,Technology,1.0,0.0,0.0
2022-01-27,DDOG,Technology,1.0,0.0,0.0
2022-01-28,DDOG,Technology,1.0,0.0,0.0
2022-01-31,DDOG,Technology,1.0,0.0,0.0
2022-02-01,DDOG,Technology,1.0,0.0,0.0
2022-02-02,DDOG,Technology,1.0,0.0,0.0
2022-02-03,DDOG,Technology,1.0,0.0,0.0
2022-02-04,DDOG,Technology,1.0,0.0,0.0
2022-02-07,DDOG,Technology,1.0,0.0,0.0
2022-02-08,DDOG,Technology,1.0,0.0,0.0
2022-02-09,DDOG,Technology,1.0,0.0,0.0
2022-02-10,DDOG,Technology,1.0,0.0,0.0
2022-02-11,DDOG,Technology,1.0,0.0,0.0
2022-02-14,DDOG,Technology,1.0,0.0,0.0
2022-02-15,DDOG,Technology,1.0,0.0,0.0
2022-02-16,DDOG,Technology,1.0,0.0,0.0
2022-02-17,DDOG,Technology,1.0,0.0,0.0
2022-02-18,DDOG,Technology,1.0,0.0,0.0
2022-02-21,DDOG,Technology,1.0,0.0,0.0
2022-02-22,DDOG,Technology,1.0,0.0,0.0
2022-02-23,DDOG,Technology,1.0,0.0,0.0
2022-02-24,DDOG,Technology,1.0,0.0,0.0
2022-02-25,DDOG,Technology,1.0,0.0,0.0
2022-02-28,DDOG,Technology,1.0,0.0,0.0
2022-03-01,DDOG,Technology,1.0,0.0,0.0
2022-03-02,DDOG,Technology,1.0,0.0,0.0
2022-03-03,DDOG,Technology,1.0,0.0,0.0
2022-03-04,DDOG,Technology,1.0,0.0,0.0
2022-03-07,DDOG,Technology,1.0,0.0,0.0
2022-03-08,DDOG,Technology,1.0,0.0,0.0
2022-03-09,DDOG,Technology,1.0,0.0,0.0
2022-03-10,DDOG,Technology,1.0,0.0,0.0
2022-03-11,DDOG,Technology,1.0,0.0,0.0
2022-03-14,DDOG,Technology,1.0,0.0,0.0
2022-03-15,DDOG,Technology,1.0,0.0,0.0
2022-03-16,DDOG,Technology,1.0,0.0,0.0
2022-03-17,DDOG,Technology,1.0,0.0,0.0
2022-03-18,DDOG,Technology,1.0,0.0,0.0
2022-03-21,DDOG,Technology,1.0,0.0,0.0
2022-03-22,DDOG,Technology,1.0,0.0,0.0
2022-03-23,DDOG,Technology,1.0,0.0,0.0
2022-03-24,DDOG,Technology,1.0,0.0,0.0
2022-03-25,DDOG,Technology,1.0,0.0,0.0
2022-03-28,DDOG,Technology,1.0,0.0,0.0
2022-03-29,DDOG,Technology,1.0,0.0,0.0
2022-03-30,DDOG,Technology,1.0,0.0,0.0
2022-03-31,DDOG,Technology,1.0,0.0,0.0
2022-04-01,DDOG,Technology,1.0,0.0,0.0
2022-04-04,DDOG,Technology,1.0,0.0,0.0
2022-04-05,DDOG,Technology,1.0,0.0,0.0
2022-04-06,DDOG,Technology,1.0,0.0,0.0
2022-04-07,DDOG,Technology,1.0,0.0,0.0
2022-04-08,DDOG,Technology,1.0,0.0,0.0
2022-04-11,DDOG,Technology,1.0,0.0,0.0
2022-04-12,DDOG,Technology,1.0,0.0,0.0
2022-04-13,DDOG,Technology,1.0,0.0,0.0
2022-04-14,DDOG,Technology,1.0,0.0,0.0
2022-04-15,DDOG,Technology,1.0,0.0,0.0
2022-04-18,DDOG,Technology,1.0,0.0,0.0
2022-04-19,DDOG,Technology,1.0,0.0,0.0
2022-04-20,DDOG,Technology,1.0,0.0,0.0
2022-04-21,DDOG,Technology,1.0,0.0,0.0
2022-04-22,DDOG,Technology,1.0,0.0,0.0
2022-04-25,DDOG,Technology,1.0,0.0,0.0
2022-04-26,DDOG,Technology,1.0,0.0,0.0
2022-04-27,DDOG,Technology,1.0,0.0,0.0
2022-04-28,DDOG,Technology,1.0,0.0,0.0
2022-04-29,DDOG,Technology,1.0,0.0,0.0
2022-05-02,DDOG,Technology,1.0,0.0,0.0
2022-05-03,DDOG,Technology,1.0,0.0,0.0
2022-05-04,DDOG,Technology,1.0,0.0,0.0
2022-05-05,DDOG,Technology,1.0,0.0,0.0
2022-05-06,DDOG,Technology,1.0,0.0,0.0
2022-05-09,DDOG,Technology,1.0,0.0,0.0
2022-05-10,DDOG,Technology,1.0,0.0,0.0
2022-05-11,DDOG,Technology,1.0,0.0,0.0
2022-05-12,DDOG,Technology,1.0,0.0,0.0
2022-05-13,DDOG,Technology,1.0,0.0,0.0
2022-05-16,DDOG,Technology,1.0,0.0,0.0
2022-05-17,DDOG,Technology,1.0,0.0,0.0
2022-05-18,DDOG,Technology,1.0,0.0,0.0
2022-05-19,DDOG,Technology,1.0,0.0,0.0
2022-05-20,DDOG,Technology,1.0,0.0,0.0
2022-05-23,DDOG,Technology,1.0,0.0,0.0
2022-05-24,DDOG,Technology,1.0,0.0,0.0
2022-05-25,DDOG,Technology,1.0,0.0,0.0
2022-05-26,DDOG,Technology,1.0,0.0,0.0
2022-05-27,DDOG,Technology,1.0,0.0,0.0
2022-05-30,DDOG,Technology,1.0,0.0,0.0
2022-05-31,DDOG,Technology,1.0,0.0,0.0
2022-06-01,DDOG,Technology,1.0,0.0,0.0
2022-06-02,DDOG,Technology,1.0,0.0,0.0
2022-06-03,DDOG,Technology,1.0,0.0,0.0
2022-06-06,DDOG,Technology,1.0,0.0,0.0
2022-06-07,DDOG,Technology,1.0,0.0,0.0
2022-06-08,DDOG,Technology,1.0,0.0,0.0
2022-06-09,DDOG,Technology,1.0,0.0,0.0
2022-06-10,DDOG,Technology,1.0,0.0,0.0
2022-06-13,DDOG,Technology,1.0,0.0,0.0
2022-06-14,DDOG,Technology,1.0,0.0,0.0
2022-06-15,DDOG,Technology,1.0,0.0,0.0
2022-06-16,DDOG,Technology,1.0,0.0,0.0
2022-06-17,DDOG,Technology,1.0,0.0,0.0
2022-06-20,DDOG,Technology,1.0,0.0,0.0
